series_id,synth_control_type,p_value_<=0.05,p_value_<=0.1,R^2
185,ALL_predictors,0,0,0.797143282
185,NO_predictors,0,0,0.794590062
186,T_predictors,0,0,0.829973103
186,F_predictors,0,0,0.744598483
186,ALL_predictors,0,0,0.795126508
186,NO_predictors,0,0,0.226970139
187,T_predictors,0,0,0.936515837
187,F_predictors,0,0,0.926692536
187,ALL_predictors,0,0,0.960312773
187,NO_predictors,0,0,0.854404927
188,T_predictors,1,1,0.923374151
188,F_predictors,0,1,0.950215571
188,ALL_predictors,1,1,0.941158644
188,NO_predictors,0,0,0.887753164
189,T_predictors,0,0,NA
189,F_predictors,0,0,0.914141792
189,ALL_predictors,0,0,0.911095137
189,NO_predictors,0,0,0.914186873
190,T_predictors,0,0,0.985656394
190,F_predictors,0,0,0.985478454
190,ALL_predictors,0,0,0.98547793
190,NO_predictors,0,0,0.985452058
191,T_predictors,0,0,0.802704517
191,F_predictors,0,0,0.775156294
191,ALL_predictors,0,0,0.813295987
191,NO_predictors,0,0,0.50977931
192,T_predictors,0,0,0.652497385
192,F_predictors,0,0,0.476354847
192,ALL_predictors,0,0,0.663358503
192,NO_predictors,0,0,0.269617203
193,T_predictors,0,0,0.935113949
193,F_predictors,0,0,0.940320278
193,ALL_predictors,0,0,0.946176173
193,NO_predictors,0,0,0.92858697
194,T_predictors,0,0,0.811511907
194,F_predictors,0,0,0.630437299
194,ALL_predictors,0,0,0.808691916
194,NO_predictors,0,0,0.753127833
195,T_predictors,0,0,0.960827442
195,F_predictors,0,0,0.961497166
195,ALL_predictors,0,0,0.961497288
195,NO_predictors,0,0,NA
196,T_predictors,1,1,0.953933645
196,F_predictors,0,0,0.914990195
196,ALL_predictors,0,1,0.953996474
196,NO_predictors,0,0,0.910447428
197,T_predictors,0,0,0.967712621
197,F_predictors,0,0,0.968052792
197,ALL_predictors,0,0,0.968001545
197,NO_predictors,0,0,0.968361826
198,T_predictors,0,0,0.830261553
198,F_predictors,0,0,0.857321423
198,ALL_predictors,0,0,0.857320609
198,NO_predictors,0,0,0.857321238
199,T_predictors,0,0,0.852208999
199,F_predictors,0,0,0.80724501
199,ALL_predictors,0,0,0.840875972
199,NO_predictors,0,0,0.804863197
200,T_predictors,0,0,0.916152496
200,F_predictors,0,0,0.844120831
200,ALL_predictors,0,0,0.895775841
200,NO_predictors,0,0,0.841051363
201,T_predictors,0,0,0.922314156
201,F_predictors,0,0,0.923781141
201,ALL_predictors,0,0,0.923704987
201,NO_predictors,0,0,0.918008555
202,T_predictors,0,0,0.926457693
202,F_predictors,0,0,0.920942685
202,ALL_predictors,0,0,0.926457701
202,NO_predictors,0,0,0.919139661
203,T_predictors,1,1,0.814790304
203,F_predictors,0,1,0.76363073
203,ALL_predictors,0,1,0.814790421
203,NO_predictors,0,0,0.673531883
204,T_predictors,0,0,0.974938242
204,F_predictors,0,0,0.975767077
204,ALL_predictors,0,0,0.975583682
204,NO_predictors,0,0,0.975547915
205,T_predictors,0,1,0.9870446
205,F_predictors,1,1,0.988528639
205,ALL_predictors,1,1,0.988481381
205,NO_predictors,1,1,0.985031226
206,T_predictors,0,0,0.997593682
206,F_predictors,0,0,0.991625389
206,ALL_predictors,0,0,0.997567121
206,NO_predictors,0,0,0.983335912
207,T_predictors,0,0,0.863713463
207,F_predictors,0,0,0.846608028
207,ALL_predictors,0,0,0.861911327
207,NO_predictors,0,0,0.846174784
208,T_predictors,0,0,0.950452377
208,F_predictors,0,0,0.919148178
208,ALL_predictors,0,0,0.950865135
208,NO_predictors,0,0,0.940967064
209,T_predictors,0,0,0.901176836
209,F_predictors,0,0,0.907794832
209,ALL_predictors,0,0,0.908144337
209,NO_predictors,0,0,0.901875075
210,T_predictors,0,0,0.771197363
210,F_predictors,0,0,0.767567569
210,ALL_predictors,0,0,0.790112113
210,NO_predictors,0,0,0.738937894
211,T_predictors,0,0,0.974127134
211,F_predictors,0,0,0.978869004
211,ALL_predictors,0,0,0.982558464
211,NO_predictors,0,0,0.974376641
212,T_predictors,0,0,0.90497378
212,F_predictors,0,0,0.825131213
212,ALL_predictors,0,0,0.905089571
212,NO_predictors,0,0,0.833994176
213,T_predictors,0,0,0.906096314
213,F_predictors,0,0,0.884873048
213,ALL_predictors,0,0,0.921087941
213,NO_predictors,0,0,0.62326486
214,T_predictors,1,1,0.865207115
214,F_predictors,1,1,0.721369241
214,ALL_predictors,0,1,0.743376012
214,NO_predictors,1,1,0.765216954
215,T_predictors,0,0,0.958003238
215,F_predictors,0,0,0.957200825
215,ALL_predictors,0,0,0.958003215
215,NO_predictors,0,0,0.914003403
216,T_predictors,0,0,0.955344794
216,F_predictors,0,0,0.937643399
216,ALL_predictors,0,0,0.955344578
216,NO_predictors,0,0,0.898992084
217,T_predictors,0,0,0.576251639
217,F_predictors,0,0,0.576026213
217,ALL_predictors,0,0,0.576251624
217,NO_predictors,0,0,-0.036632773
218,T_predictors,0,0,0.992067952
218,F_predictors,0,0,0.993692759
218,ALL_predictors,0,0,0.99391288
218,NO_predictors,0,0,NA
219,T_predictors,0,0,0.961171253
219,F_predictors,0,0,0.955847808
219,ALL_predictors,0,0,0.961456621
219,NO_predictors,0,0,0.868605317
220,T_predictors,0,0,0.932934766
220,F_predictors,0,0,0.934003092
220,ALL_predictors,0,0,0.934327029
220,NO_predictors,0,0,0.905494657
221,T_predictors,0,0,0.891281584
221,F_predictors,1,1,0.990927616
221,ALL_predictors,1,1,0.991079708
221,NO_predictors,0,0,0.67792854
222,T_predictors,1,1,0.795465875
222,F_predictors,0,0,0.713474303
222,ALL_predictors,0,0,0.861253629
222,NO_predictors,0,0,0.729852184
223,T_predictors,0,0,0.97320453
223,F_predictors,0,0,0.511406595
223,ALL_predictors,0,0,0.97330069
223,NO_predictors,0,0,0.178280141
224,T_predictors,0,0,0.978102446
224,F_predictors,0,0,0.977064513
224,ALL_predictors,0,0,0.978121416
224,NO_predictors,0,0,0.977064526
225,T_predictors,0,0,NA
225,F_predictors,0,0,0.988399893
225,ALL_predictors,0,0,0.993145526
225,NO_predictors,0,0,0.975931356
226,T_predictors,0,0,0.986630862
226,F_predictors,0,0,0.990126132
226,ALL_predictors,0,0,0.990136681
226,NO_predictors,0,0,0.986289365
227,T_predictors,0,0,0.834205277
227,F_predictors,0,0,0.846366972
227,ALL_predictors,0,0,0.846373283
227,NO_predictors,0,0,0.828791363
228,T_predictors,0,1,0.767442049
228,F_predictors,0,1,0.754982655
228,ALL_predictors,1,1,0.769184381
228,NO_predictors,0,0,0.727923357
229,T_predictors,0,0,0.920120616
229,F_predictors,0,0,0.90902608
229,ALL_predictors,0,0,0.925212491
229,NO_predictors,0,0,0.883490092
230,T_predictors,0,0,0.966496556
230,F_predictors,0,0,0.966496597
230,ALL_predictors,0,0,0.966495953
230,NO_predictors,0,0,0.966496647
231,T_predictors,1,1,0.974073253
231,F_predictors,0,0,0.957239749
231,ALL_predictors,1,1,0.975214347
231,NO_predictors,0,0,0.841477833
232,T_predictors,0,0,0.898790441
232,F_predictors,0,0,0.849742537
232,ALL_predictors,0,0,0.898613549
232,NO_predictors,0,0,0.806702411
233,T_predictors,0,0,0.981168703
233,F_predictors,0,0,0.981156532
233,ALL_predictors,0,0,0.981169707
233,NO_predictors,0,0,0.981156516
234,T_predictors,0,0,0.903950132
234,F_predictors,1,1,0.90281152
234,ALL_predictors,0,0,0.931805743
234,NO_predictors,1,1,0.903335027
235,T_predictors,0,0,0.957970396
235,F_predictors,0,0,0.957943966
235,ALL_predictors,0,0,0.957984233
235,NO_predictors,0,0,0.614162261
236,T_predictors,0,1,0.95594607
236,F_predictors,0,0,0.910462386
236,ALL_predictors,1,1,0.971794336
236,NO_predictors,0,0,0.879177983
237,T_predictors,0,0,0.872077075
237,F_predictors,0,0,0.832506234
237,ALL_predictors,0,0,0.872076894
237,NO_predictors,0,0,0.848920866
238,T_predictors,0,0,0.659623178
238,F_predictors,0,0,0.758031986
238,ALL_predictors,0,0,0.773142633
238,NO_predictors,0,0,0.647827027
239,T_predictors,0,0,0.595497145
239,F_predictors,0,1,0.594368401
239,ALL_predictors,0,0,0.610549863
239,NO_predictors,0,0,0.347791976
240,T_predictors,0,0,0.67597088
240,F_predictors,0,0,0.724619995
240,ALL_predictors,0,0,0.724619655
240,NO_predictors,0,0,0.70713084
241,T_predictors,0,0,0.975220503
241,F_predictors,0,0,0.975212551
241,ALL_predictors,0,0,0.975220516
241,NO_predictors,0,0,0.964294538
242,T_predictors,0,0,0.932860812
242,F_predictors,0,0,0.929119227
242,ALL_predictors,0,0,0.935382948
242,NO_predictors,0,0,0.924845948
243,T_predictors,0,0,0.918640569
243,F_predictors,0,0,0.917988678
243,ALL_predictors,0,0,0.917026474
243,NO_predictors,0,0,0.911982721
244,T_predictors,0,0,0.726766849
244,F_predictors,0,0,0.338226613
244,ALL_predictors,0,1,0.923432672
244,NO_predictors,0,0,NA
245,T_predictors,1,1,0.786736284
245,F_predictors,1,1,0.796532827
245,ALL_predictors,0,0,0.798759126
245,NO_predictors,0,1,0.191225652
246,T_predictors,0,0,NA
246,F_predictors,0,0,0.88027961
246,ALL_predictors,0,0,0.877530646
246,NO_predictors,0,0,0.843862094
247,T_predictors,0,0,0.976460181
247,F_predictors,0,0,0.974287209
247,ALL_predictors,0,0,0.976460158
247,NO_predictors,0,0,0.965474275
248,T_predictors,0,0,0.285905769
248,F_predictors,0,0,0.215484897
248,ALL_predictors,0,0,0.087573461
248,NO_predictors,1,1,-0.258545845
249,T_predictors,0,0,NA
249,F_predictors,0,1,0.834853259
249,ALL_predictors,0,0,0.869756202
249,NO_predictors,0,0,0.822722006
250,T_predictors,0,0,0.83157555
250,F_predictors,0,0,0.716722146
250,ALL_predictors,0,0,0.818395061
250,NO_predictors,0,0,0.442680978
251,T_predictors,1,1,0.992262297
251,F_predictors,1,1,0.990954194
251,ALL_predictors,1,1,0.992263437
251,NO_predictors,1,1,0.989379066
252,T_predictors,0,0,0.933297327
252,F_predictors,0,0,0.906123365
252,ALL_predictors,0,0,0.919211757
252,NO_predictors,0,0,0.908033924
253,T_predictors,0,0,0.791906423
253,F_predictors,0,0,0.968669311
253,ALL_predictors,0,0,0.968663902
253,NO_predictors,0,0,NA
254,T_predictors,0,1,0.996899686
254,F_predictors,0,0,0.996953323
254,ALL_predictors,0,0,0.996871804
254,NO_predictors,0,0,0.996788662
255,T_predictors,0,1,0.765648753
255,F_predictors,0,0,NA
255,ALL_predictors,1,1,0.779517
255,NO_predictors,1,1,0.537120388
256,T_predictors,0,0,0.916910043
256,F_predictors,0,0,NA
256,ALL_predictors,0,0,0.912824882
256,NO_predictors,0,0,0.781926307
257,T_predictors,0,0,0.947695161
257,F_predictors,0,0,0.938805554
257,ALL_predictors,0,0,0.947442603
257,NO_predictors,0,0,0.869273234
258,T_predictors,0,0,0.951993676
258,F_predictors,0,0,0.947176496
258,ALL_predictors,0,0,0.952062399
258,NO_predictors,0,0,0.947123761
259,T_predictors,0,0,0.898080917
259,F_predictors,0,0,0.859880553
259,ALL_predictors,0,0,0.888542085
259,NO_predictors,0,0,0.728315397
260,T_predictors,0,1,0.97759676
260,F_predictors,0,1,0.96473006
260,ALL_predictors,0,0,0.979119077
260,NO_predictors,0,0,0.90386373
261,T_predictors,0,0,0.848356761
261,F_predictors,0,0,0.612648146
261,ALL_predictors,0,0,0.852466662
261,NO_predictors,0,0,0.63405776
262,T_predictors,0,0,0.835803261
262,F_predictors,0,0,0.834671959
262,ALL_predictors,0,0,0.834673507
262,NO_predictors,0,0,0.832968734
263,T_predictors,0,0,0.893601001
263,F_predictors,0,0,0.893600946
263,ALL_predictors,0,0,0.89360095
263,NO_predictors,0,0,0.893601001
264,T_predictors,0,0,0.940082409
264,F_predictors,0,0,0.878268065
264,ALL_predictors,0,0,0.940717556
264,NO_predictors,0,0,0.846245238
265,T_predictors,0,0,0.961169347
265,F_predictors,0,0,0.940138529
265,ALL_predictors,0,0,0.957003503
265,NO_predictors,0,0,0.887049363
266,T_predictors,0,0,0.922499488
266,F_predictors,0,0,0.912581476
266,ALL_predictors,0,0,0.914125827
266,NO_predictors,0,0,0.912580495
267,T_predictors,0,0,0.863366375
267,F_predictors,0,0,0.863366097
267,ALL_predictors,0,0,0.86336638
267,NO_predictors,0,0,0.841472175
268,T_predictors,0,0,0.738443024
268,F_predictors,0,0,0.695130587
268,ALL_predictors,0,0,0.730119791
268,NO_predictors,0,0,0.677534287
269,T_predictors,1,1,0.987830859
269,F_predictors,1,1,0.981593318
269,ALL_predictors,1,1,0.989593097
269,NO_predictors,1,1,0.981792863
270,T_predictors,0,0,0.897826049
270,F_predictors,0,0,0.905770619
270,ALL_predictors,0,0,0.90240641
270,NO_predictors,0,0,0.870651948
271,T_predictors,0,0,0.826192954
271,F_predictors,0,0,0.902195981
271,ALL_predictors,0,0,0.905736027
271,NO_predictors,0,0,0.758424184
272,T_predictors,0,0,0.941836519
272,F_predictors,0,0,0.926042642
272,ALL_predictors,0,0,0.927651659
272,NO_predictors,0,0,NA
273,T_predictors,0,0,-0.011039726
273,F_predictors,0,0,-0.011039747
273,ALL_predictors,0,0,-0.011040008
273,NO_predictors,0,0,-0.011039705
274,T_predictors,0,0,0.732268903
274,F_predictors,0,0,0.843266803
274,ALL_predictors,0,0,0.841983778
274,NO_predictors,0,0,0.702226697
275,T_predictors,0,0,0.871442009
275,F_predictors,0,0,0.778419822
275,ALL_predictors,0,0,0.779611979
275,NO_predictors,0,0,0.660170218
276,T_predictors,0,0,0.662436118
276,F_predictors,0,0,0.493284215
276,ALL_predictors,0,0,0.680321163
276,NO_predictors,0,0,0.518955854
277,T_predictors,0,0,0.99162431
277,F_predictors,0,0,0.991782619
277,ALL_predictors,0,0,0.99185464
277,NO_predictors,0,0,0.991453609
278,T_predictors,0,0,0.93463149
278,F_predictors,0,0,0.924039108
278,ALL_predictors,0,0,0.934661509
278,NO_predictors,0,0,0.912773046
279,T_predictors,0,0,0.775589385
279,F_predictors,0,0,0.803580749
279,ALL_predictors,0,0,0.806224546
279,NO_predictors,0,0,0.111805279
280,T_predictors,0,0,0.870026298
280,F_predictors,0,0,0.855422137
280,ALL_predictors,0,0,0.871747921
280,NO_predictors,0,0,0.842596767
281,T_predictors,0,0,NA
281,F_predictors,0,0,0.98436885
281,ALL_predictors,0,0,NA
281,NO_predictors,0,0,0.984368852
282,T_predictors,0,0,0.888061331
282,F_predictors,0,0,0.937981417
282,ALL_predictors,0,0,0.898603703
282,NO_predictors,0,0,0.783343351
283,T_predictors,0,0,0.966622908
283,F_predictors,0,0,0.967586136
283,ALL_predictors,0,0,0.966889345
283,NO_predictors,0,0,0.966311207
284,T_predictors,0,0,0.943314741
284,F_predictors,0,0,0.96531053
284,ALL_predictors,0,0,NA
284,NO_predictors,0,0,0.93162282
285,T_predictors,0,0,0.884657314
285,F_predictors,0,0,0.868657677
285,ALL_predictors,0,0,0.886119387
285,NO_predictors,0,0,0.830066716
286,T_predictors,0,1,0.976447901
286,F_predictors,0,0,0.788494542
286,ALL_predictors,0,1,0.976343378
286,NO_predictors,0,0,0.484297253
287,T_predictors,0,0,0.785797596
287,F_predictors,0,0,0.756831751
287,ALL_predictors,0,0,0.78579794
287,NO_predictors,0,0,0.66304288
288,T_predictors,0,0,0.891829107
288,F_predictors,0,0,0.917326285
288,ALL_predictors,0,0,0.916170043
288,NO_predictors,0,0,0.896713437
289,T_predictors,1,1,0.873767623
289,F_predictors,0,1,0.894648647
289,ALL_predictors,0,1,0.894648658
289,NO_predictors,0,0,0.797053807
290,T_predictors,0,0,0.971534818
290,F_predictors,0,0,0.819860314
290,ALL_predictors,0,0,0.972842769
290,NO_predictors,1,1,0.927573398
291,T_predictors,0,0,0.960524362
291,F_predictors,0,0,NA
291,ALL_predictors,0,0,0.963264938
291,NO_predictors,0,0,0.754567001
292,T_predictors,0,0,0.813057276
292,F_predictors,0,0,0.798422317
292,ALL_predictors,0,0,0.813054848
292,NO_predictors,0,0,0.789930681
293,T_predictors,0,0,0.966393901
293,F_predictors,0,0,0.967400042
293,ALL_predictors,1,1,0.966393332
293,NO_predictors,0,0,0.966393871
294,T_predictors,0,0,0.994039813
294,F_predictors,0,0,0.994035894
294,ALL_predictors,0,1,0.993764153
294,NO_predictors,0,0,0.994171686
295,T_predictors,0,0,0.868048358
295,F_predictors,0,0,0.864450963
295,ALL_predictors,0,0,0.868156957
295,NO_predictors,0,0,0.808042305
296,T_predictors,0,0,0.95861965
296,F_predictors,0,0,0.753162425
296,ALL_predictors,0,0,0.956122331
296,NO_predictors,0,0,0.638403773
297,T_predictors,1,1,0.62895724
297,F_predictors,0,0,0.957902376
297,ALL_predictors,0,0,0.955149062
297,NO_predictors,0,0,0.374981526
298,T_predictors,0,1,0.855065722
298,F_predictors,1,1,0.804436338
298,ALL_predictors,0,0,0.854811817
298,NO_predictors,1,1,0.726050319
299,T_predictors,0,0,0.875373043
299,F_predictors,0,0,0.845182243
299,ALL_predictors,0,0,0.884080423
299,NO_predictors,0,0,0.78122752
300,T_predictors,0,0,0.986253682
300,F_predictors,0,0,0.980842289
300,ALL_predictors,0,0,0.986250638
300,NO_predictors,0,0,NA
301,T_predictors,0,0,0.918512272
301,F_predictors,0,0,0.926102026
301,ALL_predictors,0,0,0.896992115
301,NO_predictors,0,0,0.916763581
302,T_predictors,0,0,0.733837851
302,F_predictors,0,0,0.633354681
302,ALL_predictors,0,0,0.733837733
302,NO_predictors,0,0,0.622153757
303,T_predictors,0,0,0.966168638
303,F_predictors,0,0,0.966150649
303,ALL_predictors,0,0,0.974936699
303,NO_predictors,0,0,0.957125052
304,T_predictors,0,0,0.821810643
304,F_predictors,0,0,0.795263577
304,ALL_predictors,1,1,0.820570691
304,NO_predictors,0,0,0.611714877
305,T_predictors,0,0,0.981272924
305,F_predictors,0,1,0.982134646
305,ALL_predictors,0,0,0.984194868
305,NO_predictors,0,0,0.340238462
306,T_predictors,0,0,0.951484777
306,F_predictors,0,0,0.94245476
306,ALL_predictors,0,0,0.952834244
306,NO_predictors,0,0,0.937418655
307,T_predictors,0,0,0.253471299
307,F_predictors,0,0,0.515132686
307,ALL_predictors,0,0,0.520750256
307,NO_predictors,0,0,0.511399655
308,T_predictors,0,0,0.976459943
308,F_predictors,0,0,0.977738545
308,ALL_predictors,0,0,0.977743153
308,NO_predictors,0,0,0.976905959
309,T_predictors,0,0,0.702582615
309,F_predictors,0,0,0.656514535
309,ALL_predictors,0,0,0.689910548
309,NO_predictors,0,0,0.466143052
310,T_predictors,0,0,0.907868113
310,F_predictors,0,0,0.880574739
310,ALL_predictors,0,0,0.898826689
310,NO_predictors,0,0,0.839382905
311,T_predictors,0,0,0.956840363
311,F_predictors,0,0,0.727063523
311,ALL_predictors,0,0,0.942111724
311,NO_predictors,0,0,0.927960161
312,T_predictors,0,0,0.853970071
312,F_predictors,0,0,0.786343868
312,ALL_predictors,0,0,0.84328094
312,NO_predictors,0,0,0.785384687
313,T_predictors,0,0,0.896194475
313,F_predictors,0,0,0.888073322
313,ALL_predictors,0,0,0.895262275
313,NO_predictors,0,0,0.895777608
314,T_predictors,0,0,0.988603154
314,F_predictors,0,0,0.985730754
314,ALL_predictors,0,0,0.987365177
314,NO_predictors,0,0,0.988294931
315,T_predictors,0,0,0.905164762
315,F_predictors,0,0,0.569251157
315,ALL_predictors,0,0,0.884244601
315,NO_predictors,0,0,0.49530151
316,T_predictors,0,0,0.976868754
316,F_predictors,0,0,0.983567497
316,ALL_predictors,0,0,0.983073096
316,NO_predictors,0,0,0.976476947
317,T_predictors,1,1,0.895596638
317,F_predictors,1,1,0.889992787
317,ALL_predictors,0,0,0.901496544
317,NO_predictors,0,1,0.883046157
318,T_predictors,0,0,0.942909259
318,F_predictors,0,0,0.947153601
318,ALL_predictors,0,0,0.972560688
318,NO_predictors,0,0,0.892817955
319,T_predictors,0,1,0.781315239
319,F_predictors,0,0,0.729500027
319,ALL_predictors,0,1,0.840834484
319,NO_predictors,0,0,0.807470363
320,T_predictors,1,1,0.966990017
320,F_predictors,1,1,0.966687605
320,ALL_predictors,0,1,0.966951605
320,NO_predictors,1,1,0.948360143
321,T_predictors,0,0,0.687287509
321,F_predictors,0,0,0.70543913
321,ALL_predictors,0,0,0.763209833
321,NO_predictors,0,0,0.679339748
322,T_predictors,0,0,0.932212696
322,F_predictors,0,0,0.942320114
322,ALL_predictors,0,0,0.930593614
322,NO_predictors,0,0,0.922686094
323,T_predictors,0,0,0.853565451
323,F_predictors,0,0,0.844154172
323,ALL_predictors,0,0,0.854617994
323,NO_predictors,0,0,0.807557989
324,T_predictors,0,0,0.907034659
324,F_predictors,0,0,0.894773875
324,ALL_predictors,0,0,0.907034908
324,NO_predictors,0,0,0.896541172
325,T_predictors,0,0,0.981038759
325,F_predictors,0,0,0.98103872
325,ALL_predictors,0,0,0.980831173
325,NO_predictors,0,0,0.981038847
326,T_predictors,0,0,NA
326,F_predictors,0,0,0.894412419
326,ALL_predictors,0,0,0.951726611
326,NO_predictors,0,1,0.881216276
327,T_predictors,0,0,0.903791116
327,F_predictors,0,0,0.899188135
327,ALL_predictors,0,0,0.915482968
327,NO_predictors,0,0,0.900389566
328,T_predictors,0,0,0.672704838
328,F_predictors,0,0,0.524068709
328,ALL_predictors,0,0,0.677564654
328,NO_predictors,0,0,0.531330897
329,T_predictors,0,0,0.81637205
329,F_predictors,0,0,0.783250107
329,ALL_predictors,0,0,0.801971997
329,NO_predictors,0,0,0.76171972
330,T_predictors,0,0,0.849029957
330,F_predictors,0,0,0.84352663
330,ALL_predictors,0,0,0.850329799
330,NO_predictors,0,0,0.809696037
331,T_predictors,0,0,0.903384713
331,F_predictors,0,0,0.850139698
331,ALL_predictors,0,0,0.89446682
331,NO_predictors,0,1,0.774438408
332,T_predictors,0,0,0.903979203
332,F_predictors,0,0,0.872383369
332,ALL_predictors,0,0,NA
332,NO_predictors,0,0,0.858546023
333,T_predictors,0,0,0.949315655
333,F_predictors,0,0,0.941340876
333,ALL_predictors,0,0,0.953789801
333,NO_predictors,0,0,0.932718404
334,T_predictors,0,0,0.952197874
334,F_predictors,0,0,0.895314852
334,ALL_predictors,0,0,0.95071519
334,NO_predictors,0,0,0.924336887
335,T_predictors,1,1,0.924843433
335,F_predictors,1,1,0.924843054
335,ALL_predictors,1,1,0.92484339
335,NO_predictors,1,1,0.9449603
336,T_predictors,0,0,0.886892131
336,F_predictors,0,0,0.873684557
336,ALL_predictors,0,0,0.88714197
336,NO_predictors,0,0,0.881752249
337,T_predictors,0,0,0.993074181
337,F_predictors,0,0,0.99306875
337,ALL_predictors,0,0,0.993074064
337,NO_predictors,0,0,0.993074187
338,T_predictors,0,0,0.883312511
338,F_predictors,0,0,0.844649739
338,ALL_predictors,0,0,0.884931373
338,NO_predictors,0,0,0.742111933
339,T_predictors,0,0,0.524846664
339,F_predictors,0,0,0.712082079
339,ALL_predictors,0,0,0.748356141
339,NO_predictors,0,0,0.411473847
340,T_predictors,0,1,0.886541536
340,F_predictors,0,1,0.789900479
340,ALL_predictors,0,1,0.88654142
340,NO_predictors,0,1,0.583797599
341,T_predictors,0,0,0.927674698
341,F_predictors,0,0,0.950617461
341,ALL_predictors,0,0,0.95843572
341,NO_predictors,0,0,0.847404472
342,T_predictors,0,0,0.952603099
342,F_predictors,0,0,0.844200161
342,ALL_predictors,0,0,0.954617773
342,NO_predictors,0,0,0.854172922
343,T_predictors,0,1,0.983528824
343,F_predictors,1,1,0.851334297
343,ALL_predictors,0,1,0.98352882
343,NO_predictors,0,1,0.983032628
344,T_predictors,1,1,0.909297742
344,F_predictors,1,1,0.915851962
344,ALL_predictors,1,1,0.904174683
344,NO_predictors,1,1,0.893389697
345,T_predictors,0,0,0.902964374
345,F_predictors,0,0,0.886881064
345,ALL_predictors,0,0,0.904409639
345,NO_predictors,0,0,0.873569221
346,T_predictors,0,0,0.927999546
346,F_predictors,0,0,0.901235712
346,ALL_predictors,0,0,0.911223611
346,NO_predictors,0,0,0.931159902
347,T_predictors,0,0,NA
347,F_predictors,0,1,0.936646883
347,ALL_predictors,0,1,0.938694161
347,NO_predictors,0,0,0.952936891
348,T_predictors,0,0,0.946071905
348,F_predictors,0,0,0.922395962
348,ALL_predictors,0,0,0.946008913
348,NO_predictors,0,0,0.877392115
349,T_predictors,0,0,0.984318103
349,F_predictors,0,0,0.984652605
349,ALL_predictors,0,0,0.984316955
349,NO_predictors,0,0,0.984317014
350,T_predictors,1,1,0.793537951
350,F_predictors,1,1,0.796648315
350,ALL_predictors,1,1,0.816720154
350,NO_predictors,0,1,0.76568235
351,T_predictors,0,0,0.92312198
351,F_predictors,0,0,0.894165086
351,ALL_predictors,0,0,0.923122084
351,NO_predictors,0,0,0.893470838
352,T_predictors,0,0,0.860285388
352,F_predictors,0,0,0.872853938
352,ALL_predictors,0,0,0.882916854
352,NO_predictors,0,0,0.778382389
353,T_predictors,0,0,0.834822167
353,F_predictors,0,0,0.76253907
353,ALL_predictors,0,0,0.827815014
353,NO_predictors,0,0,0.710310839
354,T_predictors,0,0,0.927814178
354,F_predictors,0,1,0.90122699
354,ALL_predictors,1,1,0.928079207
354,NO_predictors,0,0,0.729574101
355,T_predictors,0,0,0.783746928
355,F_predictors,0,0,0.789985245
355,ALL_predictors,0,0,0.789190375
355,NO_predictors,0,0,0.720397952
356,T_predictors,1,1,0.619066998
356,F_predictors,0,0,0.747204239
356,ALL_predictors,0,1,0.795584878
356,NO_predictors,1,1,0.54363504
357,T_predictors,0,0,0.981967537
357,F_predictors,0,0,0.981609235
357,ALL_predictors,0,0,0.982053926
357,NO_predictors,0,0,0.972486242
358,T_predictors,0,0,0.762345658
358,F_predictors,0,0,0.773043052
358,ALL_predictors,0,0,0.777015947
358,NO_predictors,0,0,0.762659415
359,T_predictors,0,0,0.659675207
359,F_predictors,0,0,0.68119887
359,ALL_predictors,0,0,0.694827698
359,NO_predictors,0,0,0.622760442
360,T_predictors,0,0,0.957720955
360,F_predictors,0,0,0.95687576
360,ALL_predictors,0,0,0.957720818
360,NO_predictors,0,0,0.938923067
361,T_predictors,0,0,0.879760141
361,F_predictors,0,0,0.882674928
361,ALL_predictors,0,0,0.888566845
361,NO_predictors,0,0,0.873480519
362,T_predictors,0,0,0.912389824
362,F_predictors,0,0,0.913364263
362,ALL_predictors,0,0,0.924019578
362,NO_predictors,0,0,0.875664448
363,T_predictors,0,0,0.832787834
363,F_predictors,0,0,0.775005884
363,ALL_predictors,0,0,0.842397038
363,NO_predictors,0,0,NA
364,T_predictors,0,0,0.801072639
364,F_predictors,0,0,0.777708164
364,ALL_predictors,0,0,0.773377093
364,NO_predictors,0,0,0.682796049
365,T_predictors,0,0,0.843783085
365,F_predictors,0,0,0.852175036
365,ALL_predictors,0,0,0.861157152
365,NO_predictors,0,0,0.808136068
366,T_predictors,0,0,0.863626503
366,F_predictors,0,0,0.854068702
366,ALL_predictors,0,0,0.861408953
366,NO_predictors,0,0,0.849947539
367,T_predictors,0,0,0.928735668
367,F_predictors,0,0,0.890571702
367,ALL_predictors,0,0,0.930305641
367,NO_predictors,0,0,0.906268922
368,T_predictors,1,1,0.977266003
368,F_predictors,1,1,0.97775408
368,ALL_predictors,1,1,0.978359481
368,NO_predictors,0,0,0.533389439
369,T_predictors,0,0,0.637160957
369,F_predictors,0,0,0.733554909
369,ALL_predictors,0,0,0.870828094
369,NO_predictors,0,0,0.541546896
370,T_predictors,0,0,0.920277096
370,F_predictors,0,0,0.914465836
370,ALL_predictors,0,0,0.950921671
370,NO_predictors,0,0,0.912321586
371,T_predictors,0,0,0.933929961
371,F_predictors,0,0,0.933929168
371,ALL_predictors,0,0,0.933929957
371,NO_predictors,0,0,0.919633402
372,T_predictors,0,0,0.99362677
