series_id,"synth_control_type","p_value_<=0.05","p_value_<=0.1","R^2"
159,"NO_predictors",0,0,0.830173083996628
160,"T_predictors",0,0,NA
160,"F_predictors",0,0,0.695238143949848
160,"ALL_predictors",0,0,0.812959918509886
160,"NO_predictors",0,0,0.650977170930061
161,"T_predictors",0,0,0.935697247696142
161,"F_predictors",0,0,0.825070587589285
161,"ALL_predictors",0,0,0.932482207634454
161,"NO_predictors",0,0,0.935709649580882
162,"T_predictors",0,1,0.951498661263504
162,"F_predictors",0,0,0.970018742174109
162,"ALL_predictors",0,0,0.973512871784189
162,"NO_predictors",0,1,0.961055559972476
163,"T_predictors",0,0,0.909531381611205
163,"F_predictors",0,0,0.804991722040744
163,"ALL_predictors",0,0,0.922742353988117
163,"NO_predictors",0,0,0.55613833096968
164,"T_predictors",0,0,0.554923926332962
164,"F_predictors",0,0,0.257489023670411
164,"ALL_predictors",0,0,0.558087812301663
164,"NO_predictors",0,0,0.258027090975028
165,"T_predictors",0,0,0.970719471880078
165,"F_predictors",0,0,0.971311826314894
165,"ALL_predictors",0,0,0.960602845177652
165,"NO_predictors",0,0,0.972252666204321
166,"T_predictors",0,0,0.534742725346603
166,"F_predictors",0,0,0.538259217401734
166,"ALL_predictors",0,0,0.538259181292108
166,"NO_predictors",0,0,0.478889582388833
167,"T_predictors",0,0,0.790953395273758
167,"F_predictors",0,0,0.782372951721041
167,"ALL_predictors",0,0,0.790946809450385
167,"NO_predictors",1,1,0.608960580048279
168,"T_predictors",0,0,0.976300205391715
168,"F_predictors",0,0,0.93324903855653
168,"ALL_predictors",0,0,0.97630069018858
168,"NO_predictors",0,0,0.948179636852074
169,"T_predictors",0,0,0.907967423236311
169,"F_predictors",0,0,0.919484186617367
169,"ALL_predictors",0,0,0.922245147259563
169,"NO_predictors",0,0,0.910125754063282
170,"T_predictors",0,0,0.793277833960114
170,"F_predictors",0,0,0.768515837532125
170,"ALL_predictors",0,0,0.794831838009749
170,"NO_predictors",0,0,0.682456297160501
171,"T_predictors",0,0,0.979971654990976
171,"F_predictors",0,0,0.98010937909496
171,"ALL_predictors",0,0,0.980264431590507
171,"NO_predictors",0,0,0.972672401445824
172,"T_predictors",0,1,0.900677391202269
172,"F_predictors",1,1,0.903384133966222
172,"ALL_predictors",0,0,0.903468831164466
172,"NO_predictors",0,0,0.895237382313204
173,"T_predictors",0,1,0.996431287749311
173,"F_predictors",0,0,0.33391427414945
173,"ALL_predictors",0,0,0.996432326911063
173,"NO_predictors",0,0,0.917886682096353
174,"T_predictors",0,0,0.984911827521188
174,"F_predictors",0,0,0.990484583719973
174,"ALL_predictors",0,0,0.987321299636813
174,"NO_predictors",0,0,0.976276112646591
175,"T_predictors",0,0,0.960174859047442
175,"F_predictors",0,0,0.949163802717692
175,"ALL_predictors",0,0,0.956986761432147
175,"NO_predictors",0,0,0.94547055970539
176,"T_predictors",0,0,0.839264790409122
176,"F_predictors",0,0,0.811238616680719
176,"ALL_predictors",0,0,0.816923387649076
176,"NO_predictors",0,0,0.526449037823857
177,"T_predictors",0,0,NA
177,"F_predictors",0,0,0.877304135950626
177,"ALL_predictors",0,0,0.895101654153986
177,"NO_predictors",0,0,0.765900067167917
178,"T_predictors",0,0,0.808895100760038
178,"F_predictors",0,0,0.771676786035072
178,"ALL_predictors",0,0,0.820260903473362
178,"NO_predictors",0,0,0.766971516707098
179,"T_predictors",0,1,0.757449623210368
179,"F_predictors",0,1,0.657142533939636
179,"ALL_predictors",0,0,0.759295343093538
179,"NO_predictors",0,0,0.249788815675996
180,"T_predictors",0,0,0.679303231334046
180,"F_predictors",0,0,0.738785009397575
180,"ALL_predictors",0,0,0.68135412854553
180,"NO_predictors",0,0,0.513963522658057
181,"T_predictors",0,0,0.752356419960672
181,"F_predictors",0,0,0.721755559324011
181,"ALL_predictors",0,0,0.750516356752082
181,"NO_predictors",0,0,0.622824218109199
182,"T_predictors",0,0,0.920611730054157
182,"F_predictors",0,0,0.606403198292605
182,"ALL_predictors",0,0,0.894277593520144
182,"NO_predictors",0,0,0.588297938412708
183,"T_predictors",0,0,0.980098253944003
183,"F_predictors",0,0,0.982207079939738
183,"ALL_predictors",0,0,NA
183,"NO_predictors",0,0,0.97710226032701
184,"T_predictors",0,0,0.954236139769029
184,"F_predictors",0,0,0.956472216030131
184,"ALL_predictors",0,0,0.954332830920758
184,"NO_predictors",0,0,0.946327206517637
185,"T_predictors",0,0,0.813793419825652
185,"F_predictors",0,0,0.725147521866202
185,"ALL_predictors",0,0,0.821322272987826
185,"NO_predictors",0,0,0.657282747197948
186,"T_predictors",0,0,0.898613963403361
186,"F_predictors",0,0,0.774463445297209
186,"ALL_predictors",0,0,0.895546387288916
186,"NO_predictors",0,0,0.589534439927216
187,"T_predictors",0,0,0.938332288016825
187,"F_predictors",0,0,0.938417122697034
187,"ALL_predictors",0,0,0.945802111825314
187,"NO_predictors",0,0,0.812207350045767
188,"T_predictors",0,0,0.89712402944618
188,"F_predictors",0,0,0.79825287426626
188,"ALL_predictors",0,0,0.925474770252507
188,"NO_predictors",0,0,0.705048527491808
189,"T_predictors",0,0,0.698388813585923
189,"F_predictors",0,0,0.448222044586623
189,"ALL_predictors",0,0,0.698425737574205
189,"NO_predictors",0,0,0.425721472218678
190,"T_predictors",0,0,0.989990940128836
190,"F_predictors",0,0,0.985166174543418
190,"ALL_predictors",0,0,0.989961136025917
190,"NO_predictors",0,0,0.986116884586945
191,"T_predictors",0,0,0.802099091438912
191,"F_predictors",0,0,0.802099163002043
191,"ALL_predictors",0,0,0.802098785759565
191,"NO_predictors",0,0,0.761888366978348
192,"T_predictors",0,0,0.824813039649447
192,"F_predictors",0,0,0.865041705142751
192,"ALL_predictors",0,0,0.85301903747968
192,"NO_predictors",0,0,0.805594928150397
193,"T_predictors",0,0,0.946936676029742
193,"F_predictors",0,0,0.950536687710827
193,"ALL_predictors",0,0,0.946936674907633
193,"NO_predictors",1,1,0.921850958987981
194,"T_predictors",0,0,0.857979994031848
194,"F_predictors",0,0,0.857980166889254
194,"ALL_predictors",0,0,0.85797505000631
194,"NO_predictors",0,0,0.809667297589844
195,"T_predictors",0,0,0.915054864316986
195,"F_predictors",0,0,0.915239557310743
195,"ALL_predictors",0,0,0.915195973996307
195,"NO_predictors",0,0,0.719535213700697
196,"T_predictors",0,1,0.914563403478822
196,"F_predictors",0,0,0.867233740722319
196,"ALL_predictors",0,1,0.914563445294652
196,"NO_predictors",0,0,0.826625121324346
197,"T_predictors",0,0,0.958724406525718
197,"F_predictors",0,0,NA
197,"ALL_predictors",0,0,0.958947263070472
197,"NO_predictors",0,0,0.958925693010477
198,"T_predictors",0,0,0.557518126337849
198,"F_predictors",0,0,0.569594565884245
198,"ALL_predictors",0,0,0.554466107134983
198,"NO_predictors",0,0,0.543692147392359
199,"T_predictors",0,0,NA
199,"F_predictors",0,0,0.580602988726608
199,"ALL_predictors",0,0,0.771985513139448
199,"NO_predictors",0,0,0.598158998431436
200,"T_predictors",0,0,0.902759845756448
200,"F_predictors",0,0,0.870924074872033
200,"ALL_predictors",0,0,0.925185048850231
200,"NO_predictors",0,0,0.891533962747444
201,"T_predictors",0,0,0.924273751718875
201,"F_predictors",0,0,0.922350884023103
201,"ALL_predictors",0,0,0.924274251494595
201,"NO_predictors",0,0,0.922351206806401
202,"T_predictors",0,0,0.911721757628
202,"F_predictors",0,0,0.890084425224425
202,"ALL_predictors",0,0,0.911721636027424
202,"NO_predictors",0,0,0.881691321655912
203,"T_predictors",1,1,0.79585406323285
203,"F_predictors",0,1,0.698899752135991
203,"ALL_predictors",1,1,0.796377437272449
203,"NO_predictors",1,1,0.774126948202009
204,"T_predictors",0,1,0.958293672463527
204,"F_predictors",0,0,0.961656174568149
204,"ALL_predictors",0,0,0.979636569763841
204,"NO_predictors",0,0,0.92482180004537
205,"T_predictors",1,1,0.9724523292497
205,"F_predictors",1,1,0.972383689978694
205,"ALL_predictors",1,1,0.983815796950552
205,"NO_predictors",0,1,0.971614234553823
206,"T_predictors",0,0,0.993120294385566
206,"F_predictors",0,0,0.992587314049329
206,"ALL_predictors",0,0,0.993120293947174
206,"NO_predictors",0,0,0.9901663778032
207,"T_predictors",0,0,0.571253268222133
207,"F_predictors",0,0,0.64971543431843
207,"ALL_predictors",0,0,0.544099757614912
207,"NO_predictors",0,0,0.600829853194317
208,"T_predictors",0,0,0.988703269083892
208,"F_predictors",0,0,0.988710740330681
208,"ALL_predictors",0,0,0.988719274830863
208,"NO_predictors",0,0,0.988728742797598
209,"T_predictors",0,0,0.519427938928779
209,"F_predictors",0,0,0.734792650592933
209,"ALL_predictors",0,0,0.742110987583532
209,"NO_predictors",0,0,0.519559689331003
210,"T_predictors",0,1,0.877267019733435
210,"F_predictors",0,0,0.74028509219852
210,"ALL_predictors",0,1,0.887594720801366
210,"NO_predictors",0,0,0.311242102236897
211,"T_predictors",0,0,0.979547981300838
211,"F_predictors",0,0,0.979163486301553
211,"ALL_predictors",0,0,0.979573246276646
211,"NO_predictors",0,0,0.972881032044578
212,"T_predictors",0,0,0.844622037198624
212,"F_predictors",0,0,0.63595619590654
212,"ALL_predictors",0,0,0.689088945372293
212,"NO_predictors",0,0,0.374879549815834
213,"T_predictors",0,0,NA
213,"F_predictors",0,0,0.902538051179686
213,"ALL_predictors",0,0,0.902534288218968
213,"NO_predictors",0,0,0.902559645224519
214,"T_predictors",1,1,0.588689029451021
214,"F_predictors",1,1,0.771450947227426
214,"ALL_predictors",1,1,0.800300145763831
214,"NO_predictors",1,1,0.5247304488407
215,"T_predictors",0,0,0.907810133134096
215,"F_predictors",0,0,0.916991968117974
215,"ALL_predictors",0,0,0.916992378710715
215,"NO_predictors",0,0,0.892607301836741
216,"T_predictors",1,1,0.914559883645326
216,"F_predictors",0,1,0.91754644071419
216,"ALL_predictors",0,0,0.936219776711926
216,"NO_predictors",0,0,NA
217,"T_predictors",0,0,0.704577163968412
217,"F_predictors",0,0,0.704193884700292
217,"ALL_predictors",0,0,0.704705324720118
217,"NO_predictors",0,0,0.410002880355773
218,"T_predictors",0,0,NA
218,"F_predictors",0,0,0.988411582782042
218,"ALL_predictors",0,0,0.991043110152984
218,"NO_predictors",0,0,0.983725079783755
219,"T_predictors",0,0,0.964505873142839
219,"F_predictors",0,0,0.943211281654924
219,"ALL_predictors",0,0,0.964611907568984
219,"NO_predictors",0,0,0.861073070746547
220,"T_predictors",0,0,0.758074841302609
220,"F_predictors",0,0,0.740802771058964
220,"ALL_predictors",0,0,0.721087703275158
220,"NO_predictors",0,0,0.678775096701538
221,"T_predictors",1,1,0.99015313515417
221,"F_predictors",1,1,0.989173314511588
221,"ALL_predictors",1,1,0.990374565534042
221,"NO_predictors",0,1,0.990056143620461
222,"T_predictors",0,0,0.673541973613468
222,"F_predictors",0,0,0.598799609894228
222,"ALL_predictors",0,0,0.673541046655627
222,"NO_predictors",0,1,0.560348484495128
223,"T_predictors",0,0,0.985379047766878
223,"F_predictors",0,0,0.98538554711816
223,"ALL_predictors",0,0,0.985385122475669
223,"NO_predictors",0,0,0.985385559924481
224,"T_predictors",0,0,0.972951206748583
224,"F_predictors",0,0,0.972354094241786
224,"ALL_predictors",0,0,0.972790005625237
224,"NO_predictors",0,0,0.958737474619653
225,"T_predictors",0,0,0.984769925348189
225,"F_predictors",0,0,0.981655193697905
225,"ALL_predictors",0,0,0.984770194126644
225,"NO_predictors",0,0,0.9817448944559
226,"T_predictors",1,1,0.984593220091181
226,"F_predictors",0,0,0.984527991530241
226,"ALL_predictors",0,1,0.984592844691794
226,"NO_predictors",0,0,0.98041521983395
227,"T_predictors",0,0,0.912200705973405
227,"F_predictors",0,0,0.908471087032797
227,"ALL_predictors",0,0,0.911892204819744
227,"NO_predictors",0,0,0.748578629237848
228,"T_predictors",1,1,0.813799620729857
228,"F_predictors",0,0,0.769180470982937
228,"ALL_predictors",1,1,0.824059787601484
228,"NO_predictors",1,1,0.7620730137418
229,"T_predictors",0,0,0.896029174093908
229,"F_predictors",0,0,0.873193750622033
229,"ALL_predictors",0,0,0.873380439291453
229,"NO_predictors",0,0,0.865225117649215
230,"T_predictors",0,0,0.860082137544565
230,"F_predictors",0,0,0.860770435700971
230,"ALL_predictors",0,0,0.860046153964841
230,"NO_predictors",0,0,0.860045965630606
231,"T_predictors",0,1,0.959981070757102
231,"F_predictors",1,1,0.95276953127622
231,"ALL_predictors",1,1,0.960203471143835
231,"NO_predictors",0,0,0.565977561303671
232,"T_predictors",0,0,0.791091626024109
232,"F_predictors",0,0,0.752478368788327
232,"ALL_predictors",0,0,0.803809001994183
232,"NO_predictors",0,0,0.728523478940681
233,"T_predictors",0,1,0.971475490654847
233,"F_predictors",0,0,0.873379617580348
233,"ALL_predictors",0,0,0.971475465220056
233,"NO_predictors",0,0,0.58214961080574
234,"T_predictors",0,0,0.95563128339651
234,"F_predictors",0,0,0.956725244718557
234,"ALL_predictors",0,0,0.962110910207153
234,"NO_predictors",0,0,0.931817584033975
235,"T_predictors",0,0,0.957757962539274
235,"F_predictors",0,0,0.956529012053492
235,"ALL_predictors",0,0,0.957641570289107
235,"NO_predictors",0,0,0.758687801735565
236,"T_predictors",1,1,0.961214702247721
236,"F_predictors",0,1,0.956210394830888
236,"ALL_predictors",1,1,0.962854830370989
236,"NO_predictors",0,0,NA
237,"T_predictors",0,0,0.486695646955325
237,"F_predictors",0,0,0.467775352550959
237,"ALL_predictors",0,0,0.536704966342048
237,"NO_predictors",0,0,0.0447559712232849
238,"T_predictors",0,0,0.88459123539309
238,"F_predictors",0,0,NA
238,"ALL_predictors",0,0,0.880150445751751
238,"NO_predictors",0,0,0.789766290877054
239,"T_predictors",0,0,0.821577307999461
239,"F_predictors",0,0,0.488623422292765
239,"ALL_predictors",0,0,0.821578264308017
239,"NO_predictors",0,0,0.471125956434231
240,"T_predictors",0,0,0.336472784705448
240,"F_predictors",0,0,0.812384432307147
240,"ALL_predictors",0,0,0.817524547357151
240,"NO_predictors",0,0,0.408203142215482
241,"T_predictors",0,0,0.942982439262555
241,"F_predictors",0,0,0.946097565220426
241,"ALL_predictors",0,0,0.951271971267988
241,"NO_predictors",0,0,0.938325138007526
242,"T_predictors",0,0,0.894641843524494
242,"F_predictors",0,0,0.890120171410221
242,"ALL_predictors",0,0,0.890105568423124
242,"NO_predictors",0,0,0.88594954904008
243,"T_predictors",0,0,0.907648258470558
243,"F_predictors",0,0,0.907647985035023
243,"ALL_predictors",0,0,0.90764668898151
243,"NO_predictors",0,0,0.907648281352776
244,"T_predictors",1,1,0.959817494637283
244,"F_predictors",1,1,0.954270021490402
244,"ALL_predictors",1,1,0.937029952106116
244,"NO_predictors",1,1,0.956578012073858
245,"T_predictors",0,0,0.880919607227429
245,"F_predictors",0,0,0.872892423518174
245,"ALL_predictors",1,1,0.912107775308291
245,"NO_predictors",0,0,0.753454187557875
246,"T_predictors",0,0,0.85380915097407
246,"F_predictors",0,0,0.863426102394892
246,"ALL_predictors",0,1,0.863426035135047
246,"NO_predictors",0,0,0.853805536231074
247,"T_predictors",0,0,0.957539422905216
247,"F_predictors",0,0,0.597460578644542
247,"ALL_predictors",0,0,0.963992531958008
247,"NO_predictors",0,0,0.60816155612271
248,"T_predictors",0,0,0.812924385260356
248,"F_predictors",0,0,0.788420243604801
248,"ALL_predictors",0,0,0.812924320686727
248,"NO_predictors",0,0,0.565850494197811
249,"T_predictors",0,0,0.921430404234513
249,"F_predictors",0,0,0.895950205409535
249,"ALL_predictors",0,0,0.883776809097615
249,"NO_predictors",0,0,0.896666424606575
250,"T_predictors",0,0,0.908010091341201
250,"F_predictors",0,0,NA
250,"ALL_predictors",0,0,0.908444087987329
250,"NO_predictors",0,0,0.880922960983113
251,"T_predictors",1,1,0.989670842637197
251,"F_predictors",1,1,0.989702528945251
251,"ALL_predictors",1,1,0.989702525636189
251,"NO_predictors",1,1,0.975728765824567
252,"T_predictors",0,0,0.847903785750758
252,"F_predictors",0,0,0.859714176964627
252,"ALL_predictors",0,0,0.863951914344928
252,"NO_predictors",0,0,0.84387265447696
253,"T_predictors",0,0,0.941090123069631
253,"F_predictors",0,0,0.940604971886168
253,"ALL_predictors",0,0,0.940604948130885
253,"NO_predictors",0,0,0.94076357038924
254,"T_predictors",1,1,0.985429096197593
254,"F_predictors",0,0,NA
254,"ALL_predictors",1,1,0.987465048861695
254,"NO_predictors",0,0,NA
255,"T_predictors",0,0,0.879481960230902
255,"F_predictors",1,1,0.888740725306051
255,"ALL_predictors",1,1,0.895375356791563
255,"NO_predictors",0,0,0.841224337094513
256,"T_predictors",0,0,0.915549325025109
256,"F_predictors",0,0,0.91996221742341
256,"ALL_predictors",0,0,0.91996235796679
256,"NO_predictors",0,0,0.892952149924578
257,"T_predictors",0,0,0.965816425327702
257,"F_predictors",0,0,0.958122633552222
257,"ALL_predictors",0,0,0.963362844862147
257,"NO_predictors",0,0,0.932294743317005
258,"T_predictors",0,0,0.949594230425755
258,"F_predictors",0,0,0.928850131666204
258,"ALL_predictors",0,0,0.957405422350246
258,"NO_predictors",0,0,0.888871800591722
259,"T_predictors",0,0,0.818017735680639
259,"F_predictors",0,0,0.817512777439286
259,"ALL_predictors",0,0,0.835301820390167
259,"NO_predictors",0,0,0.787572173924553
260,"T_predictors",0,0,0.936273532126967
260,"F_predictors",0,0,0.945954822302805
260,"ALL_predictors",0,0,0.945993295251854
260,"NO_predictors",0,0,0.874014557514639
261,"T_predictors",0,0,NA
261,"F_predictors",0,0,0.656166359625414
261,"ALL_predictors",0,0,0.752180198565968
261,"NO_predictors",0,0,0.636480262212013
262,"T_predictors",0,0,0.842065252128255
262,"F_predictors",0,0,0.831541153147163
262,"ALL_predictors",0,0,0.831540942797252
262,"NO_predictors",0,0,0.714765422788762
263,"T_predictors",0,0,0.894386947985376
263,"F_predictors",0,0,0.840020228505427
263,"ALL_predictors",0,0,0.885370123928552
263,"NO_predictors",0,0,0.81920269444444
264,"T_predictors",0,0,0.969043149439503
264,"F_predictors",0,0,0.96617983521996
264,"ALL_predictors",0,0,0.965967816844597
264,"NO_predictors",0,0,0.966491290768572
265,"T_predictors",0,0,NA
265,"F_predictors",0,0,0.921632497992347
265,"ALL_predictors",0,0,0.920266088469882
265,"NO_predictors",0,0,0.856342795209288
266,"T_predictors",0,0,0.926579056930662
266,"F_predictors",0,0,0.870348728489154
266,"ALL_predictors",0,0,0.927912412162354
266,"NO_predictors",0,0,0.728540364225846
267,"T_predictors",0,0,0.883649704054885
267,"F_predictors",0,0,0.871145183716999
267,"ALL_predictors",0,0,0.870438370791931
267,"NO_predictors",0,0,0.850158390273187
268,"T_predictors",0,0,0.793768849667644
268,"F_predictors",0,0,0.802193139991422
268,"ALL_predictors",0,0,0.820776026752004
268,"NO_predictors",0,0,0.787617479508867
269,"T_predictors",1,1,0.98960847007833
269,"F_predictors",0,0,0.986765590381031
269,"ALL_predictors",1,1,0.987171939763739
269,"NO_predictors",0,0,0.987050122173626
270,"T_predictors",0,0,0.859512518637473
270,"F_predictors",0,0,0.725215951703478
270,"ALL_predictors",0,0,0.893012252441965
270,"NO_predictors",0,0,-0.131175366800819
271,"T_predictors",0,0,0.896692942738988
271,"F_predictors",0,0,0.910042690516787
271,"ALL_predictors",0,0,0.910042682955612
271,"NO_predictors",0,0,0.861786167741651
272,"T_predictors",0,0,0.788886051281761
272,"F_predictors",0,0,0.668388879171965
272,"ALL_predictors",0,0,0.792149355284288
272,"NO_predictors",0,0,0.830988663183688
273,"T_predictors",0,0,NA
273,"F_predictors",0,0,0.422107373461674
273,"ALL_predictors",0,0,0.481279925808607
273,"NO_predictors",0,0,0.471950095372839
274,"T_predictors",0,0,0.653801981541771
274,"F_predictors",0,0,0.653583343031277
274,"ALL_predictors",0,0,0.653500818993875
274,"NO_predictors",0,0,0.569327595104075
275,"T_predictors",0,0,0.932120309061716
275,"F_predictors",0,0,0.929777710301826
275,"ALL_predictors",0,0,0.933674682172303
275,"NO_predictors",0,0,0.921058883315699
276,"T_predictors",0,0,0.766849915982817
276,"F_predictors",0,0,0.80050514832312
276,"ALL_predictors",0,0,0.835064130244512
276,"NO_predictors",0,0,0.58666329174346
277,"T_predictors",0,0,0.985865987320124
277,"F_predictors",0,0,0.986004220591964
277,"ALL_predictors",0,0,0.985719228875666
277,"NO_predictors",0,0,0.985866102846366
278,"T_predictors",0,0,0.918554348388484
278,"F_predictors",0,0,0.920094701626431
278,"ALL_predictors",0,0,0.920094701807831
278,"NO_predictors",0,0,0.897843890579233
279,"T_predictors",0,0,0.740043855686079
279,"F_predictors",0,0,0.60564130431651
279,"ALL_predictors",0,0,0.740043825982544
279,"NO_predictors",0,0,0.611409095852224
280,"T_predictors",0,0,0.862564082189476
280,"F_predictors",0,0,0.859443980888426
280,"ALL_predictors",0,0,0.862001149527393
280,"NO_predictors",0,0,0.863304423993842
281,"T_predictors",0,0,0.976118137340509
281,"F_predictors",0,0,0.976118190250778
281,"ALL_predictors",0,0,0.976118173609031
281,"NO_predictors",0,0,0.976118327749735
282,"T_predictors",0,0,0.722862077818981
282,"F_predictors",0,0,0.462573521825195
282,"ALL_predictors",0,0,0.722424357338563
282,"NO_predictors",0,0,NA
283,"T_predictors",0,0,0.747485218731432
283,"F_predictors",0,0,NA
283,"ALL_predictors",0,0,0.959862123120991
283,"NO_predictors",0,0,0.694966094078203
284,"T_predictors",0,0,0.947630953047955
284,"F_predictors",0,1,0.931513827535353
284,"ALL_predictors",1,1,0.950797691077872
284,"NO_predictors",0,0,0.90154110386597
285,"T_predictors",0,0,0.736035914501059
285,"F_predictors",0,0,0.818829765712131
285,"ALL_predictors",0,0,0.774581331119572
285,"NO_predictors",0,0,0.696934864073471
286,"T_predictors",0,0,0.982529213022557
286,"F_predictors",0,0,0.982240308389963
286,"ALL_predictors",0,0,0.980789733034192
286,"NO_predictors",0,0,0.980656466203635
287,"T_predictors",0,0,0.831188171332453
287,"F_predictors",0,0,0.752916838816554
287,"ALL_predictors",0,0,0.830974138422612
287,"NO_predictors",0,0,0.784661886916975
288,"T_predictors",0,0,0.881534607934769
288,"F_predictors",0,0,0.904695458545889
288,"ALL_predictors",0,0,0.938239562876885
288,"NO_predictors",0,0,0.85818208512016
289,"T_predictors",0,0,0.814523684457586
289,"F_predictors",0,0,0.814928060547743
289,"ALL_predictors",0,0,0.814918356813435
289,"NO_predictors",0,0,0.70865720387533
290,"T_predictors",1,1,0.982008606903987
290,"F_predictors",0,0,0.926490118820648
290,"ALL_predictors",1,1,0.98200848813155
290,"NO_predictors",0,0,0.915683845670327
291,"T_predictors",0,0,0.968524022315742
291,"F_predictors",0,0,0.896989126984388
291,"ALL_predictors",0,0,0.96846795518351
291,"NO_predictors",0,0,0.960349128974689
292,"T_predictors",0,0,0.928567246539576
292,"F_predictors",0,0,0.926743864658822
292,"ALL_predictors",0,0,0.928567543867513
292,"NO_predictors",0,0,0.922850944495759
293,"T_predictors",1,1,0.980479455003965
293,"F_predictors",0,0,0.968200536825324
293,"ALL_predictors",1,1,0.980115544648889
293,"NO_predictors",0,0,0.964089430949515
294,"T_predictors",0,1,0.99552563809397
294,"F_predictors",0,1,0.995366629377635
294,"ALL_predictors",0,0,0.995515575266399
294,"NO_predictors",0,0,0.995145870227765
295,"T_predictors",0,0,0.902809369432948
295,"F_predictors",0,0,0.826332031112498
295,"ALL_predictors",0,0,0.898188934147536
295,"NO_predictors",0,0,0.581929441723992
296,"T_predictors",0,0,0.97307792315345
296,"F_predictors",0,0,0.973077755330413
296,"ALL_predictors",0,0,0.973077916856612
296,"NO_predictors",0,0,0.970913570199161
297,"T_predictors",0,0,0.911441568091453
297,"F_predictors",0,0,0.908967418426513
297,"ALL_predictors",0,0,0.909056614910752
297,"NO_predictors",0,0,0.843585902637542
298,"T_predictors",1,1,0.835030733486508
298,"F_predictors",0,1,0.836006387122278
298,"ALL_predictors",1,1,0.876413322490341
298,"NO_predictors",1,1,0.81185870537787
299,"T_predictors",0,0,0.880037757973451
299,"F_predictors",0,0,0.84697128364605
299,"ALL_predictors",0,0,0.852506079082639
299,"NO_predictors",0,0,0.788145657808143
300,"T_predictors",0,0,0.986527423386411
300,"F_predictors",0,0,0.984477709667827
300,"ALL_predictors",0,0,0.990942069887841
300,"NO_predictors",0,0,0.980281193383876
301,"T_predictors",0,0,0.937576826781095
301,"F_predictors",0,0,0.937969574312161
301,"ALL_predictors",0,0,0.937931858897329
301,"NO_predictors",0,0,0.92775107595256
302,"T_predictors",0,0,0.801196714872446
302,"F_predictors",0,0,0.762629105324614
302,"ALL_predictors",0,0,0.804699461505055
302,"NO_predictors",0,0,0.792808612796772
303,"T_predictors",0,0,NA
303,"F_predictors",0,0,0.887354090818122
303,"ALL_predictors",0,0,0.909562015866361
303,"NO_predictors",0,0,NA
304,"T_predictors",0,0,0.908051299922597
304,"F_predictors",0,0,0.90136176637448
304,"ALL_predictors",1,1,0.94808057720915
304,"NO_predictors",0,0,0.811329871500582
305,"T_predictors",0,1,0.973417740456335
305,"F_predictors",0,0,0.950609459951541
305,"ALL_predictors",0,1,0.973418031313836
305,"NO_predictors",0,0,0.972004865889994
306,"T_predictors",0,0,0.846472982721175
306,"F_predictors",0,0,0.893221497796024
306,"ALL_predictors",0,0,0.896437774287233
306,"NO_predictors",0,0,0.780648180047577
307,"T_predictors",0,0,0.667904881699969
307,"F_predictors",0,0,0.787227777962202
307,"ALL_predictors",0,0,0.791897115759121
307,"NO_predictors",0,0,0.578571559692751
308,"T_predictors",0,0,0.854257973968334
308,"F_predictors",0,0,0.816804578467713
308,"ALL_predictors",0,0,0.854258051634272
308,"NO_predictors",0,0,0.800598283251888
309,"T_predictors",0,0,0.628642152472067
309,"F_predictors",0,0,0.609715347200846
309,"ALL_predictors",0,0,0.688542671219575
309,"NO_predictors",0,0,0.533321000229326
310,"T_predictors",0,0,0.836527124615187
310,"F_predictors",0,0,0.849792786843567
310,"ALL_predictors",0,1,0.886927712239238
310,"NO_predictors",0,0,0.825465779480001
311,"T_predictors",0,0,0.938658274946949
311,"F_predictors",0,0,0.341648934371872
311,"ALL_predictors",0,0,0.945415875843196
311,"NO_predictors",0,0,0.170063021185791
312,"T_predictors",0,0,0.897955773048141
312,"F_predictors",1,1,0.737981050280464
312,"ALL_predictors",0,0,0.898163409887458
312,"NO_predictors",0,1,0.708890434848797
313,"T_predictors",0,1,0.67465816466066
313,"F_predictors",0,0,NA
313,"ALL_predictors",0,0,0.656974550005618
313,"NO_predictors",0,0,-0.289247284134535
314,"T_predictors",0,0,0.934704972861539
314,"F_predictors",0,0,0.9085391579308
314,"ALL_predictors",0,0,0.915431764641602
314,"NO_predictors",0,0,0.905698753717938
315,"T_predictors",0,0,0.61277477592353
315,"F_predictors",0,0,0.613121744336452
315,"ALL_predictors",0,0,0.613134687499991
315,"NO_predictors",0,0,0.541173272982752
316,"T_predictors",0,0,0.948512472140412
316,"F_predictors",0,0,0.912725328215356
316,"ALL_predictors",0,1,0.937993946794394
316,"NO_predictors",0,0,0.773752707688856
317,"T_predictors",0,0,0.884363730626603
317,"F_predictors",0,0,0.875412321799523
317,"ALL_predictors",0,1,0.88311333869062
317,"NO_predictors",0,0,0.87875307166344
318,"T_predictors",0,0,0.851256396954559
318,"F_predictors",0,0,0.792146966553996
318,"ALL_predictors",0,0,0.867962790291604
318,"NO_predictors",0,0,0.867607919747234
319,"T_predictors",0,0,0.62126971673337
319,"F_predictors",0,0,NA
319,"ALL_predictors",0,0,0.648681750086501
319,"NO_predictors",0,0,0.146289855936091
320,"T_predictors",0,1,0.953053275163542
320,"F_predictors",0,0,0.944511786939869
320,"ALL_predictors",1,1,0.95305317975972
320,"NO_predictors",0,0,0.939417005235132
321,"T_predictors",0,0,NA
321,"F_predictors",0,0,0.55575822306493
